cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,duration
0,1,5.52,5.52,5,407.99,5,33.0,1,2052
368,0,25.92,25.92,1,37.06,6,10.35,0,2557
0,1,31.2,31.2,3,323.22,3,13.856,0,1461
1787,1,11.64,11.64,2,186.72,4,23.1,0,1825
0,0,26.04,26.04,1,39.75,3,10.392,0,1278
1228,0,21.52,21.52,1,73.57,6,20.7,0,2557
1038,0,9.919999999999993,9.919999999999993,1,62.6,6,13.2,0,2557
798,1,29.91,29.91,4,127.57,6,16.5,0,2192
4677,0,5.36,5.36,1,369.64,4,16.0,0,1827
0,0,29.64,29.64,1,84.52,3,25.0,0,1490
3714,0,6.45,6.45,1,115.84,6,13.856,0,2557
0,0,2.8,2.8,1,146.17,4,10.39,0,1827
349,0,49.92,49.92,1,65.97,6,20.0,0,2191
2659,0,27.0,27.0,1,337.94,4,18.0,1,1826
881,1,15.72,15.72,2,116.28,6,13.2,0,2557
269980,1,4.83,4.83,2,134.54,5,10.35,0,2192
0,0,10.08,10.08,1,65.31,6,10.392,1,2557
548,0,22.89,22.89,1,48.94,6,13.856,0,2557
1679,0,16.44,16.44,1,112.37,3,13.856,0,1461
4985,0,35.85,35.85,1,96.78,6,19.8,0,2192
4088,0,26.62,26.62,1,485.25,4,34.5,0,1461
0,0,26.04,26.04,1,63.65,3,10.392,0,1461
2128,0,3.24,3.24,1,361.3,6,17.320999999999998,0,2530
1033,0,18.12,18.12,1,76.01,5,10.392,1,2192
0,0,20.97,20.97,1,23.2,4,10.35,0,1827
0,0,16.44,16.44,1,35.61,5,13.856,0,2192
493,0,21.16,21.16,1,552.24,7,23.1,0,2557
0,1,17.92,17.92,2,135.91,7,11.0,0,2557
22558,0,29.76,29.76,1,264.6,6,13.2,0,2351
2821,0,11.42,11.42,1,133.77,6,13.2,0,2557
2189,0,19.14,19.14,1,369.79,4,18.0,0,1461
0,0,14.64,14.64,1,37.7,6,10.392,0,2230
0,0,12.36,12.36,1,25.24,5,10.392,0,2192
0,0,3.7,3.7,1,188.09,3,13.856,0,1460
0,0,16.66,16.66,1,183.85,5,13.2,0,1818
0,0,14.04,14.04,1,132.42,6,13.2,0,2557
0,0,4.28,4.28,1,258.07,9,11.4,0,3625
0,0,16.84,16.84,1,42.01,6,10.35,0,2192
4717,0,25.27,25.27,2,516.17,3,28.28,0,1234
0,0,22.95,22.95,1,206.96,5,13.856,0,1827
7749,1,12.64,12.64,2,485.36,12,21.65,0,4383
6006,1,24.62,24.62,2,31.4,4,12.5,0,1827
921,0,11.9,11.9,1,175.62,6,13.8,0,2557
41742,0,39.0,39.0,1,269.62,5,26.0,0,1826
1622,0,82.79,82.79,2,149.11,4,25.0,0,1642
0,0,21.09,21.09,1,27.01,4,10.392,0,1827
3332,0,17.22,17.22,1,122.75,6,10.392,0,2192
0,0,21.78,21.78,1,42.62,6,13.2,0,2557
2941,0,27.62,27.62,1,26.31,9,13.2,0,3657
539,1,12.96,12.96,2,71.0,6,11.4,0,2557
7229,1,21.86,21.86,2,787.19,3,27.71,0,1096
0,0,37.56,37.56,1,28.18,6,15.0,0,2557
4115,0,34.56,34.56,1,585.32,4,34.6,0,1420
4197,1,21.58,21.58,2,47.55,5,13.856,0,2192
0,0,25.7,25.7,1,235.73,7,13.856,1,2560
0,0,27.26,27.26,1,73.0,4,11.951,0,1461
478,0,23.76,23.76,1,38.03,4,10.39,1,1461
218,0,19.11,19.11,1,18.45,4,10.35,0,1475
0,1,33.12,33.12,2,8.36,6,13.2,0,2401
6117,0,24.52,24.52,1,550.05,6,13.2,0,2192
1836,0,15.45,15.45,1,208.31,7,20.0,0,2557
4750,0,13.55,13.55,1,484.73,12,15.2,0,4383
0,0,41.25,41.25,1,53.21,4,26.4,0,1827
0,0,27.32,27.32,1,94.6,4,13.2,0,1461
113068,0,22.08,22.08,1,456.27,4,13.32,0,1461
3313,0,24.42,24.42,1,133.44,3,13.2,0,1096
0,0,10.36,10.36,1,37.05,5,13.856,0,2192
0,1,18.64,18.64,2,386.64,6,24.2,0,2192
3766,0,5.06,5.06,1,130.32,5,13.2,0,2192
0,0,30.22,30.22,1,48.54,4,13.2,0,1554
630,0,21.52,21.52,1,52.53,3,13.2,0,1096
0,0,11.42,11.42,1,151.21,5,13.2,0,2192
1756,0,23.04,23.04,1,86.87,4,13.2,0,1827
6285,0,0.12,0.12,1,703.78,5,90.0,0,1880
2651,1,1.74,1.74,3,359.42,6,39.0,0,2557
0,0,60.6,60.6,1,30.45,6,24.249,1,2191
0,0,23.42,23.42,1,230.86,3,11.4,1,1096
12,1,15.46,15.46,2,2.5,6,13.15,0,2557
48517,0,29.76,29.76,1,248.79,5,13.2,0,1826
2953,1,33.81,33.81,2,322.58,5,25.0,0,1885
1744,0,0.0,0.0,1,228.06,7,13.2,0,2588
419,0,41.16,41.16,1,48.04,5,16.5,0,2192
3052,0,27.48,27.48,1,263.06,6,12.18,0,2557
1841,0,21.52,21.52,2,66.81,3,13.2,0,1096
658,0,45.96,45.96,1,82.86,8,18.39,0,2922
1427,0,12.65,12.65,1,236.89,4,16.4,0,1461
2303,0,10.32,10.32,1,292.99,3,16.5,1,1327
790,0,36.48,36.48,1,181.2,4,10.392,0,1469
265,0,43.06,43.06,1,35.46,3,19.0,0,1096
3604,1,22.56,22.56,2,0.0,4,11.42,0,1827
6089,0,16.92,16.92,1,4.31,6,10.392,0,2192
0,0,23.64,23.64,1,240.23,4,11.5,0,1461
0,0,11.42,11.42,1,125.67,6,13.2,0,2557
0,0,16.38,16.38,1,32.29,6,13.8,0,2557
345010,1,13.03,13.03,9,419.12,6,10.35,0,2192
283,0,30.81,30.81,1,41.63,6,17.0,0,2192
0,0,20.52,20.52,2,39.03,6,13.2,0,2557
2823,0,29.85,29.85,1,73.87,6,16.5,0,2192
1146,1,17.45,17.45,2,156.36,4,13.856,0,1461
0,0,25.92,25.92,1,23.18,6,10.35,0,2223
0,0,21.15,21.15,1,7.95,4,11.43,0,1461
51900,0,63.24,63.24,1,0.0,3,25.3,1,1461
1029,0,26.08,26.08,1,84.98,7,16.5,0,2557
9603,0,11.64,11.64,1,552.81,6,31.05,0,2557
37135,0,19.2,19.2,1,21.62,5,10.392,0,1827
601,0,15.53,15.53,1,90.35,6,17.320999999999998,0,2557
2309,0,24.96,24.96,1,95.18,4,15.78,0,1461
1161,0,37.56,37.56,1,61.31,6,15.0,0,2557
1392,1,16.24,16.24,2,127.63,6,11.5,0,2555
1136,1,15.78,15.78,2,84.27,3,13.856,1,1461
2838,0,33.81,33.81,1,323.04,6,25.0,0,2225
0,0,24.42,24.42,1,46.3,6,13.2,0,2192
2928,0,22.52,22.52,1,104.35,3,13.86,0,1096
0,0,24.52,24.52,1,403.42,4,13.2,0,1461
4839,0,27.24,27.24,1,644.48,4,27.321,0,1827
10880,0,27.14,27.14,1,953.57,5,13.2,0,1827
8072,0,0.84,0.84,1,492.12,4,19.8,0,1827
0,0,25.56,25.56,2,147.04,3,13.856,1,1096
0,0,23.76,23.76,1,53.68,3,10.392,0,1096
1040,0,26.4,26.4,1,113.62,6,19.8,0,2557
0,0,20.52,20.52,1,36.65,6,13.2,0,2557
6163,0,18.52,18.52,1,517.15,4,33.0,0,1680
1232,1,21.66,21.66,2,289.48,4,45.0,0,1827
741,0,31.64,31.64,1,41.73,6,13.856,0,2247
1471,0,18.71,18.71,1,289.85,4,24.249,0,1461
25843,0,37.39,37.39,1,84.05,6,16.5,0,2192
0,0,23.88,23.88,1,194.37,3,15.935,1,1173
0,0,17.82,17.82,1,30.43,4,15.0,0,1795
34343,0,23.52,23.52,1,75.49,6,19.8,0,2557
114,0,20.55,20.55,1,87.46,3,17.320999999999998,0,1461
0,0,33.12,33.12,1,92.22,6,13.2,0,2191
7371,1,49.02,49.02,6,27.56,6,24.0,0,2192
0,0,18.62,18.62,1,54.19,7,13.2,0,2557
5571,0,13.48,13.48,1,626.87,6,23.1,0,2192
30046,0,21.6,21.6,1,137.67,5,17.320999999999998,0,1827
5950,0,49.44,49.44,1,237.1,6,33.0,0,2218
344,1,23.47,23.47,3,30.14,4,17.320999999999998,0,1461
31409,1,12.36,12.36,2,426.05,5,19.8,0,2192
243,0,51.72,51.72,1,31.31,4,20.7,0,1624
97614,0,6.72,6.72,1,336.44,4,14.5,0,1827
8473,0,94.92,94.92,2,327.56,5,40.0,0,2120
469,1,12.36,12.36,2,15.11,6,10.392,0,2557
616,1,32.96,32.96,2,68.08,6,19.8,0,2557
79977,0,0.739999999999999,0.739999999999999,1,592.14,4,17.0,1,1827
0,0,8.98,8.98,1,159.11,3,10.392,0,1461
11568,0,19.8,19.8,2,623.04,11,19.8,0,4383
623,0,23.76,23.76,1,55.23,5,10.392,0,1881
5352,1,25.92,25.92,2,761.43,4,26.0,0,1574
54281,0,15.08,15.08,1,319.62,6,10.35,0,2192
0,0,10.08,10.08,1,10.61,4,10.39,0,1827
2858,0,17.13,17.13,1,253.65,3,10.35,0,1096
3505,0,6.45,6.45,1,96.2,6,13.856,0,2557
372,0,0.12,0.12,1,6.75,7,55.0,0,2887
0,0,16.38,16.38,1,123.51,6,13.8,0,2557
16739,0,39.6,39.6,1,179.41,5,19.8,0,2192
0,0,57.97,57.97,1,314.65,11,42.9,0,4232
1130,0,19.2,19.2,1,134.76,3,15.0,0,1461
3917,0,21.9,21.9,1,299.23,6,13.2,0,2192
6952,0,17.22,17.22,1,452.36,4,10.392,0,1644
0,0,86.56,86.56,2,143.71,6,27.713,0,2157
0,0,33.12,33.12,1,47.35,6,13.2,0,2557
492,1,14.64,14.64,2,48.32,4,10.392,0,1480
8942,0,24.78,24.78,1,490.79,11,39.6,0,4383
3567,1,0.8999999999999989,0.8999999999999989,2,574.42,6,20.0,0,2351
488,0,12.3,12.3,1,43.33,6,10.35,0,2557
5811,1,8.98,8.98,2,215.98,3,10.392,0,1461
4,0,56.24,56.24,1,219.08,4,41.6,0,1461
1267,1,21.28,21.28,2,93.79,3,15.935,0,1414
4501,1,12.82,12.82,2,23.65,6,13.2,0,2557
3313,0,9.2,9.2,1,107.67,6,13.856,0,2557
2312,0,21.34,21.34,1,157.44,3,10.392,0,1096
2161,0,5.52,5.52,1,375.66,3,16.5,0,1461
3546,0,16.59,16.59,1,193.58,5,13.15,0,1827
1827,0,2.6,2.6,1,162.65,6,20.7,0,2557
15529,0,28.45,28.45,1,168.93,6,13.856,0,2192
1665,0,6.72,6.72,1,261.41,4,20.0,0,1827
0,0,2.8,2.8,1,201.18,3,10.392,0,1461
359,0,94.86,94.86,1,26.18,6,49.0,0,2557
49692,1,10.8,10.8,2,218.93,5,17.25,0,2192
15453,0,41.4,41.4,1,604.72,5,41.5,0,2192
1331,0,51.72,51.72,1,10.42,4,20.7,0,1827
135,0,38.04,38.04,1,27.88,5,19.05,0,2192
2455,0,6.45,6.45,1,171.43,4,13.856,0,1827
386468,1,16.08,16.08,2,225.05,4,85.0,0,1827
953,0,13.63,13.63,1,142.86,6,19.8,0,2557
0,1,16.44,16.44,4,67.84,6,13.856,0,2557
0,0,16.44,16.44,1,29.99,6,13.856,0,2463
0,1,31.2,31.2,2,49.31,4,27.71,0,1827
923,0,43.17,43.17,1,116.35,4,19.03,0,1461
99156,0,17.28,17.28,1,735.44,4,17.320999999999998,0,1827
1317,0,6.82,6.82,1,430.02,4,27.713,0,1827
382647,1,224.64,224.64,2,459.97,6,150.0,0,2557
0,0,25.68,25.68,1,219.35,3,24.2,0,1096
5304,1,37.86,37.86,4,144.54,6,13.856,0,2225
484,0,72.51,72.51,1,98.61,4,40.0,1,1461
2536,1,22.8,22.8,2,244.46,12,21.49,0,4383
972,0,20.88,20.88,1,306.75,4,17.320999999999998,0,1452
465,0,49.44,49.44,2,66.71,3,19.8,1,1180
1193,0,33.84,33.84,1,201.8,4,15.0,0,1827
335,0,14.57,14.57,1,28.84,6,10.35,0,2192
34,0,19.2,19.2,1,5.98,4,10.392,0,1618
0,0,14.64,14.64,1,56.13,4,10.392,0,1659
5632,0,68.64,68.64,1,676.53,4,100.0,0,1461
0,0,28.02,28.02,1,11.89,4,13.86,0,1827
18,0,46.74,46.74,1,0.17,4,41.5,0,1827
1176,0,30.22,30.22,1,28.42,3,13.2,0,1096
52312,1,1.36,1.36,3,421.27,4,31.5,0,1827
910,0,27.07,27.07,1,81.8,5,20.0,0,1827
4407,0,14.52,14.52,1,302.47,7,11.5,1,2716
0,0,24.68,24.68,2,75.3,4,11.0,0,1676
0,0,31.2,31.2,1,431.53,6,13.856,0,2191
504,0,8.56000000000001,8.56000000000001,1,34.57,6,11.4,1,2420
6357,0,31.97,31.97,1,45.77,6,14.0,0,2192
475,0,12.14,12.14,1,79.08,5,12.5,0,2192
482,0,0.0,0.0,1,168.02,7,20.0,0,2581
1214,0,48.48,48.48,1,142.16,4,24.25,0,1461
2279,0,22.52,22.52,1,38.37,6,13.856,0,2192
326,0,19.11,19.11,1,19.45,6,10.35,0,2192
0,0,34.68,34.68,1,33.72,3,13.856,0,1461
2310,0,12.72,12.72,1,243.87,4,16.5,0,1461
4445,0,41.16,41.16,1,58.27,5,16.5,0,2192
957,0,19.44,19.44,1,83.55,6,17.25,0,2537
0,0,8.88,8.88,1,192.22,3,13.32,0,1461
1392,0,9.63,9.63,1,183.49,6,20.0,0,2557
0,0,10.36,10.36,1,68.68,3,13.856,0,1461
3242,0,42.48,42.48,1,13.99,6,17.0,0,2191
1534,0,28.6,28.6,1,105.98,4,13.856,0,1462
3114,0,15.12,15.12,1,553.68,6,16.5,0,2403
1344,0,21.12,21.12,1,129.91,5,14.49,0,1872
0,0,21.11,21.11,1,63.83,4,15.0,1,1476
125,0,187.56,187.56,1,192.74,3,12.5,0,1461
1472,0,18.86,18.86,1,67.66,6,15.0,1,2557
19962,0,17.22,17.22,1,731.96,4,10.392,0,1461
0,1,33.12,33.12,2,92.11,6,13.2,0,2557
789,0,15.5,15.5,1,63.28,5,17.25,0,2192
838,0,10.8,10.8,1,178.58,3,17.3,0,1382
0,0,12.48,12.48,1,195.08,5,14.49,0,2192
5828,0,5.06,5.06,1,256.8,9,13.2,0,3631
0,0,0.0,0.0,1,0.0,7,10.0,0,3005
1378,0,10.04,10.04,1,164.01,4,20.0,0,1827
0,1,11.8,11.8,2,71.54,4,10.3,0,1827
0,0,20.52,20.52,1,52.83,4,13.2,0,1827
94,0,33.51,33.51,1,14.2,5,17.320999999999998,0,2192
1290,0,43.08,43.08,1,100.13,6,17.25,0,2557
948,0,15.72,15.72,1,47.3,6,13.2,0,2557
0,0,33.12,33.12,1,14.3,6,13.2,0,2550
0,0,26.04,26.04,1,31.67,6,10.392,0,2217
0,0,34.56,34.56,1,143.04,6,13.8,1,2557
1114,0,34.56,34.56,1,51.66,4,13.8,0,1461
2599,1,139.41,139.41,3,823.06,6,100.0,0,2403
97,0,16.06,16.06,1,6.94,6,11.4,0,2192
415,0,34.68,34.68,1,53.86,4,13.856,1,1665
68516,0,3.84,3.84,1,601.42,4,14.5,0,1827
0,0,3.08,3.08,1,175.33,6,11.4,0,2557
5956,0,1.9,1.9,1,113.17,4,15.01,0,1892
287,0,17.82,17.82,1,22.5,6,15.0,0,2557
3723,0,14.7,14.7,1,223.21,3,13.856,0,1461
445,0,20.68,20.68,1,74.5,6,15.5,0,2555
6301,1,6.45,6.45,2,322.03,4,13.856,0,1827
3483,0,34.52,34.52,2,267.02,6,17.25,0,2354
6091,1,23.4,23.4,2,166.31,3,10.392,0,1095
4112,0,26.02,26.02,1,25.97,6,13.2,0,2557
648,0,16.66,16.66,1,387.92,4,13.2,0,1461
8204,0,23.96,23.96,1,101.49,6,11.59,0,2192
0,0,21.48,21.48,1,6.31,5,10.392,0,1827
365,0,51.96,51.96,1,102.71,3,20.785,0,1095
0,0,26.73,26.73,1,18.98,5,13.2,0,2192
962,0,31.32,31.32,1,161.96,6,17.320999999999998,1,2192
2145,0,8.98,8.98,1,228.87,4,10.392,0,1827
521,0,61.04,61.04,1,92.7,4,19.8,0,1477
0,0,20.48,20.48,1,73.8,6,13.15,0,2557
0,0,10.08,10.08,1,97.56,6,10.392,0,2557
842,1,16.86,16.86,2,50.01,6,15.01,0,2557
6143,0,26.77,26.77,1,832.17,4,30.0,0,1461
1098,0,25.44,25.44,1,338.15,8,17.0,0,3288
15377,1,0.0,0.0,2,973.74,6,20.0,0,2562
1577,1,10.08,10.08,4,54.95,6,10.392,0,2557
0,0,28.45,28.45,1,159.64,6,13.856,0,2192
29580,0,16.92,16.92,1,80.6,6,10.392,0,2192
28678,1,0.24,0.24,2,1190.65,3,150.0,0,1095
0,0,0.0,0.0,1,0.0,7,23.0,0,2998
0,0,21.48,21.48,1,28.5,6,10.39,0,2192
391,0,30.9,30.9,1,46.88,6,19.8,0,2557
0,0,42.96,42.96,2,76.66,7,13.2,0,2766
999,0,11.95,11.95,1,142.75,5,13.85,0,2192
863,0,6.45,6.45,1,140.34,6,13.856,0,2621
0,0,19.48,19.48,1,105.79,4,13.85,0,1461
645,1,25.56,25.56,2,77.21,4,13.856,0,1461
210,0,37.17,37.17,1,25.67,5,16.4,0,1884
2014,0,26.55,26.55,1,234.87,5,25.0,0,1826
0,0,28.68,28.68,1,76.14,6,11.43,0,2191
0,0,28.6,28.6,1,119.58,3,13.86,0,1096
79738,1,24.38,24.38,2,143.35,3,15.001,0,1096
42601,0,0.12,0.12,1,1843.81,7,60.0,0,2716
2097,0,23.47,23.47,1,45.55,5,17.32,0,1827
3091,0,12.36,12.36,1,375.82,5,19.8,0,2192
0,0,14.64,14.64,1,140.64,5,10.392,0,1827
1201,0,18.62,18.62,1,82.18,7,13.2,0,2557
990,1,18.54,18.54,3,84.31,6,16.5,0,2557
0,0,17.13,17.13,1,39.42,6,10.392,0,2557
19535,0,33.12,33.12,1,84.86,3,13.2,0,1095
55245,0,41.16,41.16,1,90.1,6,16.5,0,2256
1476,0,28.06,28.06,1,229.37,4,20.784,0,1461
0,0,9.84,9.84,1,140.59,5,19.6,1,2192
0,0,65.31,65.31,1,321.53,4,16.5,0,1484
567,0,20.82,20.82,1,82.45,6,20.0,0,2557
55400,0,27.72,27.72,1,113.89,3,20.785,0,1461
473,0,39.15,39.15,1,83.06,3,33.0,0,1461
5814,1,57.16,57.16,2,586.2,4,98.0,1,1461
228,0,21.36,21.36,1,33.83,4,13.15,0,1461
4339,0,66.21,66.21,1,1133.17,4,20.0,1,1700
0,0,19.28,19.28,1,142.17,6,13.2,0,2434
0,0,41.4,41.4,1,59.97,6,26.5,0,2546
2018,0,19.48,19.48,1,39.24,4,13.856,0,1475
1600,1,29.76,29.76,2,233.32,6,13.2,0,2191
7654,1,44.92,44.92,2,385.39,12,49.0,0,4383
1772,0,14.68,14.68,1,140.42,4,10.392,0,1827
1927,0,14.57,14.57,1,116.93,7,10.35,0,2557
2707,0,13.23,13.23,1,414.89,4,17.14,0,1461
0,0,18.4,18.4,1,135.22,4,13.856,0,1827
2986,1,8.25,8.25,4,255.91,4,43.648,1,1734
507,0,19.38,19.38,1,70.94,6,17.2,0,2557
0,0,23.4,23.4,1,220.61,3,10.392,0,1095
36381,0,20.44,20.44,1,356.24,6,14.0,0,2192
1031,0,68.88,68.88,1,91.64,6,27.6,1,2191
1305,0,18.62,18.62,1,44.62,6,13.2,1,2192
0,0,31.64,31.64,1,44.94,3,13.856,0,1096
1810,0,19.28,19.28,1,316.89,6,10.392,0,2192
323,0,22.89,22.89,1,53.16,4,13.856,0,1827
0,1,17.82,17.82,2,122.43,2,15.0,1,1096
44,0,34.23,34.23,2,6.48,4,15.1,0,1461
0,1,10.08,10.08,2,42.69,6,10.392,0,2416
0,0,23.4,23.4,1,157.72,6,10.392,0,2191
475,0,23.56,23.56,1,74.42,4,11.42,0,1461
0,0,32.19,32.19,2,78.6,3,13.856,0,1198
0,0,24.08,24.08,1,49.94,3,13.8,0,1461
4498,1,0.84,0.84,2,163.02,6,19.0,0,2557
1056,0,12.6,12.6,1,114.54,6,11.0,0,2557
0,0,24.52,24.52,1,231.61,4,13.2,0,1461
0,0,26.73,26.73,1,5.31,4,13.2,0,1827
268,0,21.64,21.64,1,42.88,6,10.392,0,2478
0,0,7.32,7.32,1,0.74,3,13.856,0,1500
93,0,17.73,17.73,1,15.95,6,19.8,0,2557
864,0,18.62,18.62,1,32.46,5,13.2,0,1827
2943,1,37.56,37.56,2,72.49,3,15.0,0,1095
1096,0,24.4,24.4,1,121.9,4,15.0,0,1461
8473,0,47.86,47.86,2,64.93,5,20.0,0,1968
0,0,36.24,36.24,2,102.94,3,14.49,0,1095
14357,0,27.26,27.26,1,35.3,4,11.95,0,1461
1020,0,28.32,28.32,1,50.85,3,17.0,0,1461
3219,0,43.08,43.08,1,328.14,3,19.72,1,1494
0,0,17.13,17.13,1,50.0,4,10.392,0,1827
123,0,20.29,20.29,1,18.51,4,15.001,0,1461
2282,0,16.14,16.14,1,50.03,4,10.392,0,1827
14948,0,88.84,88.84,1,491.09,3,152.4,0,1096
525,0,17.13,17.13,1,33.3,6,10.392,1,2557
3086,1,14.04,14.04,2,154.56,5,13.2,0,2192
1787,0,21.92,21.92,1,399.15,3,15.0,0,1096
0,0,6.21,6.21,1,134.62,6,19.8,0,2309
3258,0,28.84,28.84,1,344.08,4,60.0,0,1827
0,0,21.09,21.09,1,38.59,4,10.392,1,1827
2909,0,26.79,26.79,1,211.57,5,25.2,0,1827
2009,0,3.81,3.81,1,252.44,3,20.0,0,1461
17005,0,13.03,13.03,1,100.87,5,10.35,0,1827
0,0,21.52,21.52,1,10.35,4,10.35,0,1827
1832,1,36.64,36.64,4,256.03,4,40.0,0,1461
0,0,34.27,34.27,1,70.85,5,15.0,0,1827
0,0,12.3,12.3,1,54.57,6,10.35,0,2557
0,0,27.14,27.14,1,204.18,5,13.2,1,1826
0,0,25.92,25.92,1,43.11,4,10.35,0,1827
27054,0,81.64,81.64,1,635.07,7,29.7,0,2794
944,0,9.88,9.88,1,180.62,5,19.74,0,2192
218619,0,16.53,16.53,1,668.02,5,24.0,0,1788
1140,0,31.8,31.8,1,186.63,3,21.2,0,1461
3618,0,8.95999999999999,8.95999999999999,1,36.78,4,12.0,0,1720
0,0,17.1,17.1,1,34.34,5,10.35,0,2192
9,0,20.54,20.54,1,15.3,4,10.392,0,1827
780,0,15.8,15.8,1,120.33,4,16.5,0,1827
356,0,34.68,34.68,1,42.77,3,13.856,0,1095
0,0,25.7,25.7,1,544.78,3,13.856,0,1096
3811,0,58.56,58.56,1,632.95,3,155.88,0,1461
3517,0,1.04,1.04,1,208.85,3,23.01,0,1461
2352,0,6.45,6.45,1,239.34,3,13.856,0,1461
3096,0,26.73,26.73,1,26.91,6,13.2,0,2557
0,0,12.36,12.36,1,85.02,6,10.392,0,2557
0,1,9.2,9.2,2,464.15,4,13.856,0,1827
0,0,19.56,19.56,1,137.54,3,13.856,0,1461
0,0,27.32,27.32,1,33.08,4,13.2,0,1461
4384,0,31.32,31.32,1,61.33,6,12.5,0,2226
0,0,32.88,32.88,1,123.96,6,13.15,1,2557
664,0,35.38,35.38,1,63.54,4,17.320999999999998,0,1461
2494,1,30.63,30.63,3,42.56,6,13.856,0,2467
579,0,30.22,30.22,1,52.31,6,13.2,0,2192
313018,1,17.28,17.28,2,1013.72,3,17.320999999999998,0,1095
284,0,29.5,29.5,1,37.14,5,13.856,1,2192
6809,0,2.64,2.64,1,645.18,11,40.59,0,4383
990,0,20.64,20.64,1,124.2,5,19.8,0,2192
0,0,25.18,25.18,1,93.01,6,11.0,0,2192
10311,0,24.42,24.42,1,92.76,3,13.2,1,1096
10911,0,29.76,29.76,1,199.7,6,47.62,0,2557
447,0,23.91,23.91,1,74.82,3,14.49,0,1460
2906,0,20.49,20.49,1,73.57,5,17.25,0,2192
0,0,12.3,12.3,1,25.37,6,10.35,0,2557
0,0,18.12,18.12,1,65.37,6,10.392,0,2557
0,0,2.8,2.8,1,323.56,5,10.39,0,2192
2268,0,29.76,29.76,1,153.9,6,13.2,0,2557
0,0,23.65,23.65,1,97.68,6,10.35,0,2192
9798,1,35.59,35.59,2,540.91,4,39.83,1,1461
16614,0,17.13,17.13,1,228.66,6,10.35,0,2192
771203,0,16.66,16.66,1,647.52,5,13.2,0,1827
194,0,33.12,33.12,1,20.93,6,13.2,0,2191
253,0,32.88,32.88,1,48.19,6,13.15,0,2563
87185,0,13.29,13.29,1,866.05,6,19.35,0,2192
0,1,43.76,43.76,3,197.79,3,15.935,0,1207
0,1,23.04,23.04,2,69.99,5,13.2,0,2192
0,0,18.62,18.62,1,18.94,6,13.2,0,2192
2894,0,23.76,23.76,1,61.27,6,10.392,0,2192
5501,0,29.76,29.76,1,184.06,3,13.2,0,1095
0,0,29.76,29.76,1,146.7,9,13.2,0,3626
65852,0,0.0,0.0,1,35.7,4,26.32,0,1397
552,1,24.4,24.4,4,47.02,6,15.0,0,2192
0,0,22.89,22.89,1,56.76,3,13.856,1,1461
0,1,3.7,3.7,2,94.07,6,13.856,0,2557
120753,0,42.48,42.48,1,13.62,5,17.0,0,1825
0,0,27.44,27.44,1,25.93,6,13.2,0,2557
0,0,24.06,24.06,1,94.17,4,10.392,1,1634
15029,0,28.17,28.17,1,628.2,4,31.5,1,1522
1086,0,13.78,13.78,1,161.6,3,20.0,0,1460
0,0,16.92,16.92,1,42.27,3,10.392,0,1096
1957,1,15.72,15.72,2,82.24,6,13.2,0,2557
0,0,21.52,21.52,1,43.66,4,13.2,0,1461
562,0,27.28,27.28,1,34.02,4,13.856,0,1827
0,0,19.2,19.2,1,83.06,7,10.392,0,2557
20721,0,24.52,24.52,1,218.06,6,13.2,0,2138
495,0,21.48,21.48,1,77.69,4,10.392,0,1470
507,1,22.96,22.96,4,45.06,6,11.1,0,2192
558120,1,10.02,10.02,2,453.67,5,16.0,0,1979
0,0,18.62,18.62,1,55.68,7,13.2,0,2557
3815,0,4.86,4.86,1,89.19,6,10.392,0,2557
0,0,18.12,18.12,1,62.96,6,10.392,0,2557
3072,0,39.14,39.14,1,77.6,6,17.25,0,2192
0,0,14.64,14.64,1,69.03,5,10.392,0,1827
210443,1,0.12,0.12,2,430.82,5,15.0,0,2092
1309,1,42.12,42.12,2,86.17,4,16.88,0,1827
0,0,36.72,36.72,1,130.38,4,11.3,1,1472
0,0,22.89,22.89,1,73.68,5,13.85,0,2192
2154,0,24.0,24.0,1,113.38,4,14.49,0,1461
0,0,6.45,6.45,1,70.79,3,13.856,0,1478
210443,1,8.40000000000001,8.40000000000001,2,917.16,5,50.0,0,2198
11326,0,34.01,34.01,1,81.26,5,15.001,0,1848
0,0,20.54,20.54,1,26.88,3,10.392,0,1603
0,0,53.07,53.07,1,566.27,3,50.0,0,1096
395,1,10.66,10.66,3,72.17,7,11.0,0,2721
7170,0,11.42,11.42,1,161.64,6,13.2,0,2557
0,0,22.12,22.12,1,78.35,9,13.2,0,3656
0,0,16.84,16.84,1,33.8,6,10.35,0,2192
0,0,19.08,19.08,1,221.65,3,11.5,0,1096
0,1,21.09,21.09,2,10.62,4,10.392,0,1827
10654,0,21.52,21.52,1,21.44,7,13.2,0,2557
0,0,12.82,12.82,1,10.25,10,13.2,0,3976
12165,1,30.55,30.55,2,703.41,5,63.8,0,1827
15763,0,0.24,0.24,1,1162.6,7,155.0,1,2860
583,1,21.52,21.52,2,59.4,3,13.2,1,1096
289158,1,15.24,15.24,2,332.67,6,19.8,0,2192
421,0,24.42,24.42,1,14.76,4,13.2,0,1479
0,0,33.12,33.12,1,1.33,6,13.2,1,2054
7494,0,25.92,25.92,1,487.74,3,17.320999999999998,1,1096
0,0,19.18,19.18,1,162.31,7,10.35,0,2557
1276,0,24.2,24.2,1,58.22,6,13.856,0,2557
