id,cons_last_month,date_activ,date_end,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn
b790b144665384e990ce579954e722b7,3917,2010-05-18,2016-05-18,f,21.9,21.9,1,299.23,6,13.2,0
b1f56b539cd45d9291710ada8e091954,6952,2012-04-05,2016-10-05,f,17.22,17.22,1,452.36,4,10.392,0
1612e9852a927d05e1c37927285f8335,0,2010-05-26,2016-04-21,f,86.56,86.56,2,143.71,6,27.713,0
04ddf1bd35cdbe69c1efcf88579522aa,0,2010-01-25,2017-01-25,f,33.12,33.12,1,47.35,6,13.2,0
d3af599dc1e573d0c78e1f9c566e6fb0,492,2012-06-18,2016-07-07,t,14.64,14.64,2,48.32,4,10.392,0
6c01de577c8f33e193781187b3b63e93,8942,2004-08-30,2016-08-30,f,24.78,24.78,1,490.79,11,39.6,0
d12fe430014ca2a8d67da626e50c1bc2,3567,2010-07-12,2016-12-18,t,0.8999999999999989,0.8999999999999989,2,574.42,6,20.0,0
428b6af5d8ee6a308eff046a834236d2,488,2009-08-04,2016-08-04,f,12.3,12.3,1,43.33,6,10.35,0
654ea863bc0842f13301a16414b5a60e,5811,2012-09-26,2016-09-26,t,8.98,8.98,2,215.98,3,10.392,0
74c84cc9b5027cbbada2309e91d602d4,4,2012-03-14,2016-03-14,f,56.24,56.24,1,219.08,4,41.6,0
dc73e172f7d540332ac4ef50d32934e9,1267,2012-12-14,2016-10-28,t,21.28,21.28,2,93.79,3,15.935,0
0cd9ed4cedeaf8a56b8f50025ba98973,4501,2009-09-18,2016-09-18,t,12.82,12.82,2,23.65,6,13.2,0
36975ebf6f970926bb0ec71dbea7e3d7,3313,2009-10-01,2016-10-01,f,9.2,9.2,1,107.67,6,13.856,0
18aa0ad6bdd7ea820304138045e5d754,2312,2013-03-21,2016-03-21,f,21.34,21.34,1,157.44,3,10.392,0
e330cc4ac0a11eebb26411f0d4153343,2161,2012-10-01,2016-10-01,f,5.52,5.52,1,375.66,3,16.5,0
ae0e06e7c0707723a862117318ccecb0,3546,2011-07-25,2016-07-25,f,16.59,16.59,1,193.58,5,13.15,0
1bf5d695185a2384d16de23b0387210e,1827,2009-12-18,2016-12-18,f,2.6,2.6,1,162.65,6,20.7,0
4a3b47afe4931bbac29b59c319ef30b0,15529,2010-03-31,2016-03-31,f,28.45,28.45,1,168.93,6,13.856,0
96170c69a2ce975b40b2b72c14274c60,1665,2011-10-06,2016-10-06,f,6.72,6.72,1,261.41,4,20.0,0
1a89ffa672fc1041474f12ee7f87d444,0,2012-12-19,2016-12-19,f,2.8,2.8,1,201.18,3,10.392,0
00761154b6c4c736a000c84e6e487a02,359,2009-11-03,2016-11-03,f,94.86,94.86,1,26.18,6,49.0,0
bfa7b6d4cc04472ad268b818532bbce5,49692,2010-08-31,2016-08-31,t,10.8,10.8,2,218.93,5,17.25,0
7381a38a8f9b068753b57d86aa72354c,15453,2011-01-06,2017-01-06,f,41.4,41.4,1,604.72,5,41.5,0
c598e2606ddd4b0eb167ae98e35d7ba0,1331,2012-01-26,2017-01-26,f,51.72,51.72,1,10.42,4,20.7,0
1ddb15b70a8807ca9363c805f3950903,135,2010-10-06,2016-10-06,f,38.04,38.04,1,27.88,5,19.05,0
c1c849198a2242425a24aa167ecb619c,2455,2011-11-19,2016-11-19,f,6.45,6.45,1,171.43,4,13.856,0
485d79ed515d3ca64b4418793b841d2c,386468,2011-11-23,2016-11-23,t,16.08,16.08,2,225.05,4,85.0,0
300d8a733e2fb4a1bae080e8257a4c48,953,2009-09-18,2016-09-18,f,13.63,13.63,1,142.86,6,19.8,0
7fd132c2a970a657365458d44efcfc07,0,2009-08-01,2016-08-01,t,16.44,16.44,4,67.84,6,13.856,0
7ff2ec851318386e4aa4ec91ef70008a,0,2009-12-01,2016-08-29,f,16.44,16.44,1,29.99,6,13.856,0
2f25edd3823237c28318e6d2a8ecedb2,0,2011-08-03,2016-08-03,t,31.2,31.2,2,49.31,4,27.71,0
eb1b59b477ddaf14512427084a0bc0c5,923,2012-03-16,2016-03-16,f,43.17,43.17,1,116.35,4,19.03,0
9aa27a9ec1f64e9a2aeca62cae3769ae,99156,2012-01-01,2017-01-01,f,17.28,17.28,1,735.44,4,17.320999999999998,0
5fd7c6d049d47ce166c4ae25671f5d0c,1317,2011-12-31,2016-12-31,f,6.82,6.82,1,430.02,4,27.713,0
632aa4d346e0349fd426268e4b21669b,382647,2010-01-21,2017-01-21,t,224.64,224.64,2,459.97,6,150.0,0
c6422c88577139a98bfa496d2e6baacb,0,2013-05-06,2016-05-06,f,25.68,25.68,1,219.35,3,24.2,0
1e5d4132aefe76843d461ee3d41ef8f9,5304,2010-03-25,2016-04-27,t,37.86,37.86,4,144.54,6,13.856,0
4bcf41c833380b4fa7dd142ddae433de,484,2012-05-22,2016-05-22,f,72.51,72.51,1,98.61,4,40.0,1
5e78472b31f9ae7261201b16f443de20,2536,2004-05-12,2016-05-12,t,22.8,22.8,2,244.46,12,21.49,0
13a62d226099af0a78066e7a44348609,972,2012-05-25,2016-05-16,f,20.88,20.88,1,306.75,4,17.320999999999998,0
0373d78c0d5266b6c36033c39b3550a0,465,2013-01-02,2016-03-27,f,49.44,49.44,2,66.71,3,19.8,1
9884766f3908f65c94e408bcc1325867,1193,2012-01-09,2017-01-09,f,33.84,33.84,1,201.8,4,15.0,0
b1678a52649eb876b7f6b4b8b6a415cf,335,2010-07-13,2016-07-13,f,14.57,14.57,1,28.84,6,10.35,0
509bf27b3d8f4a5f881f182f850ed363,34,2012-05-01,2016-10-05,f,19.2,19.2,1,5.98,4,10.392,0
dc57df254d5e40e714b1cfaf6d8b0daf,0,2011-12-27,2016-07-12,f,14.64,14.64,1,56.13,4,10.392,0
3446fc0d558833e8bad1236b638e325d,5632,2012-05-01,2016-05-01,f,68.64,68.64,1,676.53,4,100.0,0
478c0f4c34e667a20cbad129633fac81,0,2011-11-30,2016-11-30,f,28.02,28.02,1,11.89,4,13.86,0
262a234c25bc7a86b89c493c321040c1,18,2011-08-04,2016-08-04,f,46.74,46.74,1,0.17,4,41.5,0
44d2ea6b1d376dae19387b0e9a61c7ef,1176,2013-03-01,2016-03-01,f,30.22,30.22,1,28.42,3,13.2,0
98692cf42aaa2a9cf1b87b45b6fe875b,52312,2011-12-06,2016-12-06,t,1.36,1.36,3,421.27,4,31.5,0
f919fd022d06fa8a9f28c5cad49abdd4,910,2011-07-04,2016-07-04,f,27.07,27.07,1,81.8,5,20.0,0
44e0b8d60cac11ae2e78da9469638289,4407,2009-02-16,2016-07-25,f,14.52,14.52,1,302.47,7,11.5,1
9f0738a1059660783ff5f7faff16ac5e,0,2012-03-06,2016-10-07,f,24.68,24.68,2,75.3,4,11.0,0
2d157e7550a05f5a10c784b766b9109e,0,2010-02-23,2016-02-23,f,31.2,31.2,1,431.53,6,13.856,0
a1e508c5b53dbc70f3baa8785b189cd8,504,2010-02-19,2016-10-05,f,8.56000000000001,8.56000000000001,1,34.57,6,11.4,1
7b5f040701c279ad9a572cf5376c831b,6357,2010-03-15,2016-03-15,f,31.97,31.97,1,45.77,6,14.0,0
02348c1a06862c5b1f35c373c73b5392,475,2010-09-06,2016-09-06,f,12.14,12.14,1,79.08,5,12.5,0
3b0a2c444d82b0640adfb386aa6b5ea9,482,2009-01-15,2016-02-09,f,0.0,0.0,1,168.02,7,20.0,0
3cce2a6c12c7c3d438331434134807ec,1214,2012-02-24,2016-02-24,f,48.48,48.48,1,142.16,4,24.25,0
fd60de8bd587a090119e639ddc79bf53,2279,2010-06-24,2016-06-24,f,22.52,22.52,1,38.37,6,13.856,0
d393513454be6edefe6ed100a63caf59,326,2010-05-06,2016-05-06,f,19.11,19.11,1,19.45,6,10.35,0
789264f7e8a737b7f502fde51d4d363c,0,2013-01-08,2017-01-08,f,34.68,34.68,1,33.72,3,13.856,0
3307050b2946c2f7aba6523d18bd3d19,2310,2012-07-31,2016-07-31,f,12.72,12.72,1,243.87,4,16.5,0
2bf47b13d7838733e2823c51be7fa3c4,4445,2011-01-26,2017-01-26,f,41.16,41.16,1,58.27,5,16.5,0
bfdde602e37aa5a9e4b30c96084d66a6,957,2009-08-21,2016-08-01,f,19.44,19.44,1,83.55,6,17.25,0
6225b3981fceebc56da7d364e16a049b,0,2012-10-19,2016-10-19,f,8.88,8.88,1,192.22,3,13.32,0
8cd2b47b8fe0e2f2b661ced256a0d87b,1392,2009-09-04,2016-09-04,f,9.63,9.63,1,183.49,6,20.0,0
2028583c65052cb42e1e1f33366eed20,0,2012-10-23,2016-10-23,f,10.36,10.36,1,68.68,3,13.856,0
f0e67cd6cc254b811e40e7675f1179a5,3242,2010-02-09,2016-02-09,f,42.48,42.48,1,13.99,6,17.0,0
32e49a281c469a4f2fecd6e1213c97e5,1534,2012-04-11,2016-04-12,f,28.6,28.6,1,105.98,4,13.856,0
f13dd1c67f5c3183cf8d2aab6ecdf735,3114,2009-11-23,2016-06-22,f,15.12,15.12,1,553.68,6,16.5,0
e37ed20a3e7d91bde35fa109d3b3fc29,1344,2011-05-16,2016-06-30,f,21.12,21.12,1,129.91,5,14.49,0
8a948d3a4da17a1cd6b5591da4b38131,0,2012-06-18,2016-07-03,f,21.11,21.11,1,63.83,4,15.0,1
1218724120ba1abb37ed510a8f6a9ac1,125,2012-12-31,2016-12-31,f,187.56,187.56,1,192.74,3,12.5,0
90dbaf5d68a0ef707ba48cc71cb27bd1,1472,2009-12-31,2016-12-31,f,18.86,18.86,1,67.66,6,15.0,1
96bf62ad693abff18e74cd31888d7a25,19962,2012-05-31,2016-05-31,f,17.22,17.22,1,731.96,4,10.392,0
f17643a3c35a71f2b424444b79f066e2,0,2010-01-20,2017-01-20,t,33.12,33.12,2,92.11,6,13.2,0
98c26b3ed100a0a2db022a151133135f,789,2010-09-03,2016-09-03,f,15.5,15.5,1,63.28,5,17.25,0
ed237e6c08ff811ebe4679acba0aaa84,838,2012-11-07,2016-08-20,f,10.8,10.8,1,178.58,3,17.3,0
9639f74aa1806ea150a91c160556f5bc,0,2010-09-15,2016-09-15,f,12.48,12.48,1,195.08,5,14.49,0
e0fd3f2b74d68e661a2468d351ea88c8,5828,2007-01-11,2016-12-20,f,5.06,5.06,1,256.8,9,13.2,0
9da16ea03d4978369527d58ae9d1b2cf,0,2008-10-09,2016-12-31,f,0.0,0.0,1,0.0,7,10.0,0
0ce91e2f307da8d99dd644dcd1cb03fc,1378,2011-10-17,2016-10-17,f,10.04,10.04,1,164.01,4,20.0,0
d71709060109c3c996bc07306fb14da6,0,2011-12-02,2016-12-02,t,11.8,11.8,2,71.54,4,10.3,0
7bbed7d2d2dbee4e02cfc1d1eeb55410,0,2011-12-12,2016-12-12,f,20.52,20.52,1,52.83,4,13.2,0
a18a449a5c1e3f56c5becacfd9c9688d,94,2010-11-15,2016-11-15,f,33.51,33.51,1,14.2,5,17.320999999999998,0
8cf649208886818f379b4da305737a10,1290,2010-01-26,2017-01-26,f,43.08,43.08,1,100.13,6,17.25,0
32ae2fa0de51fc03c72ecd4d148eaf4a,948,2009-08-04,2016-08-04,f,15.72,15.72,1,47.3,6,13.2,0
31f7f0fe3eeae4a1fdfce4556df8a252,0,2010-01-28,2017-01-21,f,33.12,33.12,1,14.3,6,13.2,0
81f08c82ebcfe84290af87cc17a9a18d,0,2010-01-18,2016-02-13,f,26.04,26.04,1,31.67,6,10.392,0
5428fa8fa653184c72f59b74750ceeca,0,2009-08-26,2016-08-26,f,34.56,34.56,1,143.04,6,13.8,1
d0e4a449dc03dbb8b9d1973b9b1ef578,1114,2012-01-31,2016-01-31,f,34.56,34.56,1,51.66,4,13.8,0
5f4d24df8d4cc044eefcf8fdc6c26a35,2599,2009-12-03,2016-07-02,t,139.41,139.41,3,823.06,6,100.0,0
51834dff87191f7a67e75bb87ebdbe0c,97,2010-07-01,2016-07-01,f,16.06,16.06,1,6.94,6,11.4,0
dd8efe4b1673744f7fac940a617044c4,415,2011-09-05,2016-03-27,f,34.68,34.68,1,53.86,4,13.856,1
2cce4c3bf46f2c889fe9bf3a4966beb6,68516,2011-12-02,2016-12-02,f,3.84,3.84,1,601.42,4,14.5,0
ddba9e5c15c9d384dee874cfb7804daf,0,2009-12-09,2016-12-09,f,3.08,3.08,1,175.33,6,11.4,0
57c6d036a3aa049b411b576040809b7d,5956,2011-10-08,2016-12-12,f,1.9,1.9,1,113.17,4,15.01,0
6289adb1048e9e2ed0a0f9776465c046,287,2009-08-25,2016-08-25,f,17.82,17.82,1,22.5,6,15.0,0
6b0ca0b68ec126e936918182febf7fb2,3723,2012-08-09,2016-08-09,f,14.7,14.7,1,223.21,3,13.856,0
f0d13aa8ed4622d6e78d976f0280b7b0,445,2009-10-27,2016-10-25,f,20.68,20.68,1,74.5,6,15.5,0
585abe661f1a72fd42155e651a75888e,6301,2011-11-23,2016-11-23,t,6.45,6.45,2,322.03,4,13.856,0
890ec8da0767f691922b67d1a409149c,3483,2010-04-27,2016-10-06,f,34.52,34.52,2,267.02,6,17.25,0
ffabd6442d8dd4ae1880edaa9dfc2dcd,6091,2013-02-08,2016-02-08,t,23.4,23.4,2,166.31,3,10.392,0
878f44323a4e00e08e0c3e6f46068e64,4112,2009-12-16,2016-12-16,f,26.02,26.02,1,25.97,6,13.2,0
ccbb7f26fd7a811c2455b7753ab972d6,648,2012-07-27,2016-07-27,f,16.66,16.66,1,387.92,4,13.2,0
bc15ea937d30b109896989e6f0d80646,8204,2010-04-30,2016-04-30,f,23.96,23.96,1,101.49,6,11.59,0
63108805ed4b48c2de04affccb69223a,0,2011-04-08,2016-04-08,f,21.48,21.48,1,6.31,5,10.392,0
26c3bc45289a5882697b2d54da39c069,365,2013-02-22,2016-02-22,f,51.96,51.96,1,102.71,3,20.785,0
9eea0a131e0370251660c5b679345cda,0,2010-11-17,2016-11-17,f,26.73,26.73,1,18.98,5,13.2,0
8b5239c28e9950fa2cdcc47d9201ecd8,962,2010-03-04,2016-03-04,f,31.32,31.32,1,161.96,6,17.320999999999998,1
a1c0b33c4f772cba001e4a1bbda59684,2145,2011-09-12,2016-09-12,f,8.98,8.98,1,228.87,4,10.392,0
d27ee86e9782c0b89951a42489342576,521,2012-05-18,2016-06-03,f,61.04,61.04,1,92.7,4,19.8,0
d5490effacad9b2c4f498bd176d76810,0,2009-12-21,2016-12-21,f,20.48,20.48,1,73.8,6,13.15,0
f1c43ce4e5b01b5c2213d5a60a142725,0,2009-09-15,2016-09-15,f,10.08,10.08,1,97.56,6,10.392,0
82a8d07108d6169f997690cd27592fa4,842,2009-08-01,2016-08-01,t,16.86,16.86,2,50.01,6,15.01,0
8e5d16b9863ad240b527a30479ee3588,6143,2012-03-24,2016-03-24,f,26.77,26.77,1,832.17,4,30.0,0
16961673c2a394d06db48190b6acfb01,1098,2008-01-23,2017-01-23,f,25.44,25.44,1,338.15,8,17.0,0
ff6a41125ae17f06a5cc7981509c49da,15377,2010-01-13,2017-01-18,t,0.0,0.0,2,973.74,6,20.0,0
e8a9fa4571d1378cf124f44a5d346551,1577,2009-09-01,2016-09-01,t,10.08,10.08,4,54.95,6,10.392,0
aed4aabcfff8fb8f63defb117cebd60f,0,2010-03-25,2016-03-25,f,28.45,28.45,1,159.64,6,13.856,0
dc87a341339db6c703f49060a28cc079,29580,2010-06-03,2016-06-03,f,16.92,16.92,1,80.6,6,10.392,0
7ae7c93e39bb46f2f7c2287a8b729b6e,28678,2013-02-07,2016-02-07,t,0.24,0.24,2,1190.65,3,150.0,0
a5dc466885f694819a19af12e60ec141,0,2008-10-16,2016-12-31,f,0.0,0.0,1,0.0,7,23.0,0
e6054c856a47ff8d15be38311e669f4b,0,2010-04-07,2016-04-07,f,21.48,21.48,1,28.5,6,10.39,0
af9cff9ce6dbd7a990a2857cce406844,391,2009-11-01,2016-11-01,f,30.9,30.9,1,46.88,6,19.8,0
21cc2c47248145ce39850d6853cb4574,0,2009-06-24,2017-01-19,f,42.96,42.96,2,76.66,7,13.2,0
0627d577c54d5e1f44acc1ec2f94d20a,999,2010-09-06,2016-09-06,f,11.95,11.95,1,142.75,5,13.85,0
5c2ad6c5e097ea6c631905f07b02ef06,863,2009-09-03,2016-11-06,f,6.45,6.45,1,140.34,6,13.856,0
29e8b6c21f17028852a137dbaeed8b9d,0,2012-07-13,2016-07-13,f,19.48,19.48,1,105.79,4,13.85,0
12811a2cd116e691c010cf339271b420,645,2012-05-07,2016-05-07,t,25.56,25.56,2,77.21,4,13.856,0
06f4b70d84cb0e3788c3b026f02d826d,210,2011-01-10,2016-03-08,f,37.17,37.17,1,25.67,5,16.4,0
16bdc0b3dd5ab5305f56acb21df2053b,2014,2011-05-17,2016-05-16,f,26.55,26.55,1,234.87,5,25.0,0
e0074e9951146712107e79967e8122a4,0,2010-02-12,2016-02-12,f,28.68,28.68,1,76.14,6,11.43,0
930875152b940013028925c4457b1b74,0,2013-04-20,2016-04-20,f,28.6,28.6,1,119.58,3,13.86,0
861b390b284d94c6495eea705b307868,79738,2013-04-09,2016-04-09,t,24.38,24.38,2,143.35,3,15.001,0
4962bc5725d812b4bd85c6c639549c6b,42601,2008-09-17,2016-02-24,f,0.12,0.12,1,1843.81,7,60.0,0
36da182ef646a49ac0fc21867687dc77,2097,2011-07-03,2016-07-03,f,23.47,23.47,1,45.55,5,17.32,0
c93861ba408a5a2af95485d8bc79e2a4,3091,2010-08-12,2016-08-12,f,12.36,12.36,1,375.82,5,19.8,0
5da27f182bffa6cc92f3cf9666bb3503,0,2011-07-19,2016-07-19,f,14.64,14.64,1,140.64,5,10.392,0
09f336cbaae45dc1d95fa17cc49b64f3,1201,2009-07-01,2016-07-01,f,18.62,18.62,1,82.18,7,13.2,0
d3c5b91243bcd71336494abd256f3ab9,990,2009-08-01,2016-08-01,t,18.54,18.54,3,84.31,6,16.5,0
e9a936ddcc8815a9776beb16cda6cb4f,0,2009-11-19,2016-11-19,f,17.13,17.13,1,39.42,6,10.392,0
96b64c13d8019e3f22b5538b1c252122,19535,2013-02-25,2016-02-25,f,33.12,33.12,1,84.86,3,13.2,0
81214e6720c270817b9dcc0a17c5e9aa,55245,2009-12-23,2016-02-26,f,41.16,41.16,1,90.1,6,16.5,0
1139296aa1c0194bf55bea1e58b5e37b,1476,2012-03-02,2016-03-02,f,28.06,28.06,1,229.37,4,20.784,0
806ca4d1c0eb769257096f164567ff53,0,2010-10-15,2016-10-15,f,9.84,9.84,1,140.59,5,19.6,1
d217c7ac4cc2b847ea404b91bbbbf378,0,2012-02-16,2016-03-10,f,65.31,65.31,1,321.53,4,16.5,0
354372f673aff81b6880da2eba1bdf6f,567,2009-12-01,2016-12-01,f,20.82,20.82,1,82.45,6,20.0,0
3a2c9db5a37b338adadf972f73753fd3,55400,2012-10-16,2016-10-16,f,27.72,27.72,1,113.89,3,20.785,0
d67e76d10996be425947b558741c35c0,473,2012-11-07,2016-11-07,f,39.15,39.15,1,83.06,3,33.0,0
2387f0f12d27b83b20133bfb905918f9,5814,2012-06-15,2016-06-15,t,57.16,57.16,2,586.2,4,98.0,1
07160b57e8e685de4a0a60e356fffb50,228,2012-06-18,2016-06-18,f,21.36,21.36,1,33.83,4,13.15,0
533b178f5550485f0c03dad9400ed669,4339,2012-01-14,2016-09-09,f,66.21,66.21,1,1133.17,4,20.0,1
ecdea5caf6df004eb29ec89c0fc689f7,0,2009-10-26,2016-06-25,f,19.28,19.28,1,142.17,6,13.2,0
5ea0f3d017d811880e9b89ec3eec7690,0,2009-12-01,2016-11-20,f,41.4,41.4,1,59.97,6,26.5,0
8447e65569cdf33f5103e6cd4cc32fbf,2018,2012-06-23,2016-07-07,f,19.48,19.48,1,39.24,4,13.856,0
71a93f2a6c965e6fd153d8fbc4f3ea26,1600,2010-02-10,2016-02-10,t,29.76,29.76,2,233.32,6,13.2,0
001987ed9dbdab4efa274a9c7233e1f4,7654,2004-06-10,2016-06-10,t,44.92,44.92,2,385.39,12,49.0,0
38b8d6e2d2c8b74e9dd0cd4add902d3f,1772,2011-10-31,2016-10-31,f,14.68,14.68,1,140.42,4,10.392,0
107c4bf831da4a377dd741d0bb804ff1,1927,2009-07-07,2016-07-07,f,14.57,14.57,1,116.93,7,10.35,0
a62c3132fd6c58b49579c26a6ece3bea,2707,2012-07-27,2016-07-27,f,13.23,13.23,1,414.89,4,17.14,0
322a569759318bbe7f1084d47390df02,0,2011-10-14,2016-10-14,f,18.4,18.4,1,135.22,4,13.856,0
7ef9708bbe097445f0571a4ff57b482d,2986,2012-02-04,2016-11-03,t,8.25,8.25,4,255.91,4,43.648,1
19ceefd89de8fa95680f2fdd87e34852,507,2009-08-14,2016-08-14,f,19.38,19.38,1,70.94,6,17.2,0
8bc55ed90936fb09da0007228d5bef35,0,2013-02-05,2016-02-05,f,23.4,23.4,1,220.61,3,10.392,0
67f5eb6c3681e18be51b642597ad571b,36381,2010-06-09,2016-06-09,f,20.44,20.44,1,356.24,6,14.0,0
dd3a65eb4d8542d468e390d5bf4b2b7b,1031,2010-02-04,2016-02-04,f,68.88,68.88,1,91.64,6,27.6,1
3778b06d17f0e8493f6f427541459edb,1305,2010-07-20,2016-07-20,f,18.62,18.62,1,44.62,6,13.2,1
6ecb15a32f0155cfb05991c17aa31635,0,2013-03-07,2016-03-07,f,31.64,31.64,1,44.94,3,13.856,0
acdac29437c01add7f3725bfadd88559,1810,2010-04-01,2016-04-01,f,19.28,19.28,1,316.89,6,10.392,0
d574c35129010889dec0313e8ddb3529,323,2011-11-10,2016-11-10,f,22.89,22.89,1,53.16,4,13.856,0
c9c069708535084ed251ff72ebb1b197,0,2013-08-05,2016-08-05,t,17.82,17.82,2,122.43,2,15.0,1
e4b6118c888b5cca72c5b9f19f751a87,44,2012-03-08,2016-03-08,f,34.23,34.23,2,6.48,4,15.1,0
64cbd36b1933305dae0ada960c00c75c,0,2010-02-08,2016-09-20,t,10.08,10.08,2,42.69,6,10.392,0
4fcc44fe98f87e3c3b5e84b2eba8ab42,0,2010-02-12,2016-02-12,f,23.4,23.4,1,157.72,6,10.392,0
5e93577cb80c85af16f82ed0080956e7,475,2012-04-02,2016-04-02,f,23.56,23.56,1,74.42,4,11.42,0
c7be83e4794a819bf58fd9b558f855ab,0,2013-04-10,2016-07-21,f,32.19,32.19,2,78.6,3,13.856,0
f9b8d2899df3a2d996bd6567741f0467,0,2012-10-15,2016-10-15,f,24.08,24.08,1,49.94,3,13.8,0
7c2710068bc7347d2bcaa9016ab5f14a,4498,2009-12-14,2016-12-14,t,0.84,0.84,2,163.02,6,19.0,0
dd02883ed3007f28f30e3d0f1a59a87d,1056,2009-12-29,2016-12-29,f,12.6,12.6,1,114.54,6,11.0,0
8a95f31cf0bbf587e821ef30a21ad8cf,0,2012-04-23,2016-04-23,f,24.52,24.52,1,231.61,4,13.2,0
bbd26722f5bb391238e3f3bfdbf5c802,0,2011-11-17,2016-11-17,f,26.73,26.73,1,5.31,4,13.2,0
43599649b4c0b14388a0ac3a8ac3dcfd,268,2010-01-18,2016-10-31,f,21.64,21.64,1,42.88,6,10.392,0
fea1a0b4c84e63ae204b400e3a551c0b,0,2012-10-04,2016-11-12,f,7.32,7.32,1,0.74,3,13.856,0
7f36bb3edf33f165dda13ffd2fe0e052,93,2009-09-01,2016-09-01,f,17.73,17.73,1,15.95,6,19.8,0
117584e0c3eb5a1f71dbd13751d40b5c,864,2011-07-29,2016-07-29,f,18.62,18.62,1,32.46,5,13.2,0
7f97e0226e1e58c85b6c95c17d93d161,2943,2013-01-31,2016-01-31,t,37.56,37.56,2,72.49,3,15.0,0
fcad60e0ba3bded2f4cb431cc3387cd7,1096,2012-06-04,2016-06-04,f,24.4,24.4,1,121.9,4,15.0,0
7918b82a2c7e7e0246f5e6aaf59ca6e5,8473,2011-04-27,2016-09-15,f,47.86,47.86,2,64.93,5,20.0,0
f3acd9cf4598a03923dd8029a35bc9df,0,2013-01-31,2016-01-31,f,36.24,36.24,2,102.94,3,14.49,0
7787d6ed08b7c559f57b9a23e35779f3,14357,2012-03-05,2016-03-05,f,27.26,27.26,1,35.3,4,11.95,0
dfcb302c63d4c74e7d1436e1face4079,1020,2012-10-30,2016-10-30,f,28.32,28.32,1,50.85,3,17.0,0
9b19e0be23d096312fd536d7f9d77371,3219,2012-10-05,2016-11-07,f,43.08,43.08,1,328.14,3,19.72,1
39279073f126a3624650f3b0e47f5a77,0,2011-11-01,2016-11-01,f,17.13,17.13,1,50.0,4,10.392,0
a20360f64d7252a29dd9a1b8f1660bb7,123,2012-07-06,2016-07-06,f,20.29,20.29,1,18.51,4,15.001,0
23081df6b098117a68b60dc7d3b4acdc,2282,2011-12-15,2016-12-15,f,16.14,16.14,1,50.03,4,10.392,0
b6b67d63227590cdbcd245b55c13db4d,14948,2013-06-14,2016-06-14,f,88.84,88.84,1,491.09,3,152.4,0
ed4dec663fc8ff097f1b28a7631ae934,525,2009-11-10,2016-11-10,f,17.13,17.13,1,33.3,6,10.392,1
1e8ec7a0170801812209a712b11d0cab,3086,2010-08-26,2016-08-26,t,14.04,14.04,2,154.56,5,13.2,0
73c63df734c0948948b61dcab3153dce,1787,2013-06-10,2016-06-10,f,21.92,21.92,1,399.15,3,15.0,0
b5120af31fcb3be78140e8c3ed07323b,0,2010-07-27,2016-11-21,f,6.21,6.21,1,134.62,6,19.8,0
7457d125a702711b9c8efd54eee2077b,3258,2011-09-01,2016-09-01,f,28.84,28.84,1,344.08,4,60.0,0
6eb1187bc87596d62063d2c6db9e7768,0,2011-11-29,2016-11-29,f,21.09,21.09,1,38.59,4,10.392,1
78e425662256ba145c494c0904b460ce,2909,2011-05-03,2016-05-03,f,26.79,26.79,1,211.57,5,25.2,0
8f47bb0127440a3b3423056232ffd7fd,2009,2012-11-22,2016-11-22,f,3.81,3.81,1,252.44,3,20.0,0
5fbefa219377770e9d25fe4a80883e30,17005,2011-07-28,2016-07-28,f,13.03,13.03,1,100.87,5,10.35,0
54f85139bd57d35d75eeec431d64bbcf,0,2011-10-24,2016-10-24,f,21.52,21.52,1,10.35,4,10.35,0
9fa34e42bb818d54674a2b3fa1690cab,1832,2012-06-08,2016-06-08,t,36.64,36.64,4,256.03,4,40.0,0
17f1399918d9d0d447f9d25f185bd1fa,0,2011-03-28,2016-03-28,f,34.27,34.27,1,70.85,5,15.0,0
5597438ee6a94b342b4c9c156c877fd4,0,2009-08-01,2016-08-01,f,12.3,12.3,1,54.57,6,10.35,0
137a685dcfba3bf8f693a287cd4c3954,0,2011-04-14,2016-04-13,f,27.14,27.14,1,204.18,5,13.2,1
82e408184558763c0e2a5b8bca02b690,0,2012-01-16,2017-01-16,f,25.92,25.92,1,43.11,4,10.35,0
a80c4d0292f3b8e31a87a4d0ecb0a5ce,27054,2008-10-23,2016-06-17,f,81.64,81.64,1,635.07,7,29.7,0
c5cb90103784d8892b5eae631d115954,944,2010-10-05,2016-10-05,f,9.88,9.88,1,180.62,5,19.74,0
9faefb7af4a9f0baa0c2010c8e8120f5,218619,2011-07-01,2016-05-23,f,16.53,16.53,1,668.02,5,24.0,0
2817e3d4265304e73b56915b1100ce9b,1140,2013-01-04,2017-01-04,f,31.8,31.8,1,186.63,3,21.2,0
f804b14dcd91c429081d90c941bcf117,3618,2012-01-20,2016-10-05,f,8.95999999999999,8.95999999999999,1,36.78,4,12.0,0
f93e52a34898a9745e59f9d64cfd4036,0,2010-11-22,2016-11-22,f,17.1,17.1,1,34.34,5,10.35,0
8d47f85f0514bf84b8a8fa5924a469a4,9,2011-12-09,2016-12-09,f,20.54,20.54,1,15.3,4,10.392,0
5e7620d4e0c608b19f8646abbecc920b,780,2011-12-15,2016-12-15,f,15.8,15.8,1,120.33,4,16.5,0
